SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.105815884,61,0,1940,NA,12,0,1,0,0
0,0.408101156,58,0,0.359578647,5600,13,0,2,0,1
0,0.011940474,35,0,0.0099998,50000,7,0,0,0,1
0,0.041067683,56,0,0.422578048,11178,12,0,4,0,1
0,0.962648557,55,0,540,NA,7,1,0,0,0
0,0.182645703,53,0,0.26630732,12800,10,0,2,0,2
0,0.258409292,53,1,0.646501841,1900,11,0,1,0,2
0,0.100842186,69,0,0.364622162,2950,11,0,1,0,0
0,0.012861252,81,1,1679,NA,5,0,1,0,0
0,0.016384592,67,0,76,NA,3,0,0,0,NA
0,0.870638353,44,0,0.706622879,3653,12,0,1,0,1
0,0.046718131,59,0,0.007998118,4250,3,0,0,0,0
0,0.303998735,40,0,0.377164661,6813,18,0,1,0,1
0,0.137724551,48,0,0.194384449,3240,2,0,1,0,2
0,0.110025428,44,1,0.508383326,6500,12,0,3,0,1
0,0.100440107,68,0,0.243406525,24000,31,0,3,0,4
0,0.1387215,38,0,0.834612854,4558,16,0,2,0,2
0,0.560540991,40,0,0.638144742,2500,12,0,0,0,1
0,0.318326265,44,0,2687,NA,10,0,1,0,2
0,0.445716972,58,1,0.328476537,9333,11,0,1,0,0
0,0.9999999,34,1,0.053578569,2500,1,0,0,0,1
0,0.254711418,51,0,0.14938589,3500,4,0,0,0,3
0,0.386691448,41,3,0.276689324,2500,14,0,0,0,0
0,0.013380164,63,0,0.221930345,11800,11,0,1,0,0
0,0.282839645,25,0,0.77254902,764,5,0,0,0,0
0,0.9999999,32,0,0.424541222,3650,8,0,0,0,1
0,0.005466393,83,0,0.001759718,6250,11,0,0,0,0
0,0.720387994,42,0,1.129226777,13100,7,0,3,0,6
0,0.121148436,55,0,0.013373328,8000,3,0,0,0,1
0,0.497146145,55,0,0.649565744,4950,10,0,1,0,2
0,0.11845251,63,0,0.314313582,4100,4,0,1,0,1
0,0.036912621,62,0,0.17317691,7500,8,0,1,0,1
0,0.531933001,44,0,0.567814293,3833,5,0,1,0,1
0,0.020263965,79,0,0.001236943,7275,3,0,0,0,0
0,0.123258736,40,0,2188,NA,14,0,3,0,0
0,0.092636424,60,0,3868,NA,16,0,2,0,0
0,0.049677019,46,0,0.383632327,16666,6,0,1,0,2
0,0.9999999,32,0,439,NA,1,0,0,0,0
0,0.188026622,41,1,0.261375478,5757,9,0,1,0,1
0,0.65017091,35,0,0.587010824,1200,4,0,0,0,2
0,0.054350483,51,0,3434,NA,12,0,2,0,NA
0,0.241357637,70,0,2507,NA,5,0,2,0,0
0,0.440979858,35,0,3102,NA,23,0,1,0,0
0,0.002458959,59,0,3.57526e-4,8390,3,0,0,0,0
0,0.814312241,59,0,0.180638373,2850,3,0,0,0,0
0,0.082047075,45,0,1164,NA,5,0,2,0,0
0,0.9999999,53,1,608,1,13,0,2,0,0
0,0.02919441,68,0,0.457344775,1980,6,0,2,0,1
0,0.119623422,64,0,0.451073986,8379,8,0,2,0,0
0,0.027330297,28,0,0.126353791,2769,3,0,0,0,0
0,0.012428647,54,0,0.334708161,8000,8,0,3,0,3
0,0.130549556,45,0,0.159771031,13800,4,0,1,0,3
0,0.261232834,67,0,0.581477733,1975,13,0,0,0,0
0,0.213922299,63,0,0.297075078,7418,13,0,1,0,0
0,0.00968561,48,0,0.336895388,5333,9,0,2,0,2
0,0.067357306,39,0,0.301266385,4500,3,0,1,0,0
0,0.035361974,53,0,0.158542073,20000,11,0,1,0,1
0,0.020939994,73,0,534,NA,4,0,1,0,NA
0,0.320758503,38,0,0.358852517,5681,8,0,1,0,1
0,0.250713314,48,0,0.340207672,6933,7,0,1,0,1
0,0.579093022,46,0,0.594236139,10027,14,0,2,0,4
0,0.908990011,51,4,714,NA,2,1,0,0,1
0,0.553896158,51,0,0.533125217,8648,15,0,3,0,2
0,0.006592737,69,0,0.0032377869999999998,10500,20,0,0,0,0
0,0.756286457,61,0,3025,NA,9,0,2,0,1
0,0.808297884,59,0,0.389098389,5833,10,0,2,0,0
0,0.630915818,29,0,0.446165013,4132,8,0,0,0,2
0,0.916943522,39,0,0.107831469,4200,3,0,0,0,1
0,0.049955593,63,0,436,NA,8,0,0,0,0
0,0.10828227,28,0,0.203129528,3450,7,0,0,0,0
0,0.806772252,39,0,0.909515081,6000,10,0,1,0,2
0,0.445708071,58,0,0.323599739,13800,8,0,1,0,0
0,0.413798725,44,0,3013,NA,13,0,1,0,0
0,0.033451113,40,0,0.432016883,3316,17,0,1,0,1
0,0.01031379,64,0,421,NA,8,0,0,0,1
0,0.039544763,71,0,2371,NA,6,0,1,0,2
0,0.168826116,56,0,0.402637156,4246,11,0,1,1,0
0,0.835477116,40,3,0.488126649,7200,10,0,2,0,2
0,0.002633538,43,0,0.002076843,1925,6,0,0,0,0
0,0.040298581,70,0,0.260113829,6500,13,0,1,0,0
0,0.913708629,57,0,0.13275469,25000,9,0,2,0,2
0,0.047033273,74,0,0.048278817,7000,11,0,1,0,1
0,0.89679084,29,2,0.071428571,2323,2,0,0,1,0
0,0.88976378,55,0,0.323935213,5000,3,0,1,0,0
0,0.44941369,56,0,0.199680047,6875,3,0,1,0,2
0,0.048970496,65,0,0.143613371,10200,9,0,2,0,0
0,0.273376935,29,0,587,NA,8,0,0,0,0
0,0.015169593,29,0,0.146951016,3000,5,0,0,0,0
0,0.118646667,47,0,0.312476299,2636,6,0,1,0,0
0,0.123662545,71,0,111,NA,2,0,0,0,0
0,0.05361034,65,0,1318,NA,4,0,1,0,0
0,0,31,0,0.490572506,2916,6,0,1,0,0
0,0.363704086,49,0,0.020408163,9309,4,0,0,0,2
0,0.122816209,50,1,0.044006372,5021,5,0,0,0,1
0,0,68,0,0,NA,1,0,0,0,0
0,0.113229559,69,0,0.123175365,5000,8,0,0,0,0
0,0.041194293,56,0,0.078084556,4635,19,0,0,0,0
0,0.984040981,69,1,0.376235348,4350,7,1,0,0,1
0,0.9999999,31,0,0,NA,0,0,0,0,0
0,1.089995263,43,0,2591,0,4,0,1,0,4
0,0.422310757,29,0,3,NA,1,0,0,0,0
0,0.95476131,28,0,593,NA,4,0,0,0,0
0,0.641846425,29,1,0.095342599,4100,4,0,0,0,0
0,0.062080747,52,0,2995,NA,10,0,2,0,2
0,0.041029236,57,0,0.285339333,8000,11,0,2,0,1
0,0.062678063,33,0,0.009892086,3335,3,0,0,0,0
0,1.025299601,49,0,880,NA,4,0,0,1,5
0,0.395654311,57,1,5074,NA,14,0,2,0,0
0,0.9999999,66,0,0,NA,1,0,0,0,0
0,0.262968703,74,0,0.22570324,7500,9,0,0,0,0
0,0.001309196,59,1,818,NA,10,0,1,0,0
0,0.53441823,39,0,0.263578807,3000,7,0,0,0,0
0,0.9999999,41,0,0.513445074,8292,4,0,2,0,2
0,0.04789521,76,0,20,NA,9,0,0,0,0
0,0.320910151,45,0,0.734361611,4667,12,0,2,0,0
0,0.014495094,54,0,0.149053992,6500,9,0,1,0,3
0,0.069496525,62,0,3286,0,5,0,1,0,0
0,0.434117176,57,0,0.358571048,3750,16,0,0,0,0
0,0,33,0,0.21543948,4766,4,0,1,0,0
0,0.253658089,61,0,0.392354659,3766,5,0,2,0,0
0,0.143767128,37,0,890,NA,3,0,1,0,0
0,0.265789337,84,0,154,NA,7,0,0,1,0
0,0.278206227,70,0,0.013175829,2200,2,0,0,0,0
0,0,69,0,3673,NA,8,0,2,0,NA
0,0,53,0,0.449494949,3167,8,0,0,0,3
0,0.9999999,63,0,0.925087429,5432,4,0,2,0,0
0,0.059831304,77,0,0.652555301,2621,12,0,1,0,1
0,0.462859697,63,0,0.27909759,5850,5,0,2,0,0
0,0.027530548,58,0,0.181818182,11010,20,0,1,0,4
0,0.01819909,51,1,5649,NA,9,0,2,0,0
0,0.967892854,73,2,0.156687449,8500,9,0,0,1,0
0,2.54624e-4,65,0,1682,NA,13,0,2,0,0
0,0.255606687,45,1,0.634525661,4500,10,0,1,0,3
0,1.001458899,34,0,0.224379927,5200,9,0,0,0,2
0,0,47,0,0.068767908,5583,4,0,0,0,1
0,0.216505609,38,0,0.055794421,10000,4,0,0,0,0
0,0.174660195,71,0,0.174042687,6371,12,0,1,0,0
0,0.757728997,31,3,0.056063559,6670,6,0,1,0,0
0,0,61,0,2.701622971,800,4,0,1,0,0
0,0.010786274,73,0,0.001845992,7583,7,0,0,0,0
0,0.086414017,49,0,1.063794335,4200,8,0,3,0,0
0,0.064365418,61,1,0.369648808,3900,10,0,1,0,0
0,0.9999999,75,0,139,NA,2,0,0,0,0
0,0.059079692,58,0,981,NA,14,0,2,0,NA
0,0.872096723,61,0,1322,NA,2,0,1,0,0
0,0.030731285,62,2,0.307046367,8216,11,0,2,0,1
0,0.034327385,45,0,0.148053059,4673,9,0,1,0,3
0,0.023256301,76,0,0.383058005,8050,12,0,1,0,0
0,0.43626883,66,1,0.181163767,5000,11,0,0,1,0
0,0,25,0,0.094154395,2240,3,0,0,0,0
0,0.188180783,26,0,0.206431063,6592,17,0,1,0,2
0,0.921635945,36,1,0.091901849,15200,3,0,0,0,2
0,0.236717552,64,0,0.393715782,4200,11,0,1,0,0
0,0.003066931,78,0,909,NA,5,0,1,0,0
0,7.49589e-4,54,0,0.526618345,4000,17,0,2,0,0
0,0.9999999,29,0,0,1752,0,0,0,0,5
0,0.17186264,38,0,3227,NA,12,0,2,0,0
0,0.082238502,66,0,0.377531123,6666,16,0,2,0,0
0,0.798061287,57,0,0.431954531,9500,22,0,1,0,0
0,0.186974874,44,0,1545,NA,17,0,1,0,NA
0,0,66,0,0,NA,3,0,0,0,0
0,1.000832639,41,0,78,NA,4,0,0,0,0
0,0.74735876,41,1,0.364603218,3666,17,0,0,0,0
0,0.522095581,67,0,78,0,3,0,0,0,0
0,0.320795143,26,0,0.099875156,800,3,0,0,0,0
0,0.044685233,44,0,0.396400554,4333,13,0,1,0,0
0,0.019672844,29,0,513,NA,7,0,0,0,0
0,0.143117493,61,0,0.283338951,8900,15,0,1,0,0
0,0.446007919,39,0,0.343585629,11216,12,0,1,0,4
0,0.574986844,30,0,0.63619403,3751,7,0,1,0,0
0,0.169532187,39,1,0.309729419,1736,7,0,0,0,1
0,0.012541144,82,0,0.208164862,7666,9,0,2,0,0
0,0.092287617,61,0,0.229436075,7500,23,0,2,0,2
0,0.11117353,53,0,59,NA,4,0,0,0,0
0,0,24,0,520,NA,2,0,0,0,NA
0,0.179850185,38,0,0.071259771,5500,9,0,0,0,0
0,0.966016992,52,2,0.096415671,3598,3,0,0,0,0
0,0,34,1,0.297352866,3890,10,0,1,0,0
0,0.114315427,52,0,0.070734191,10800,4,0,0,0,2
0,0.343066731,36,0,0.166889673,8220,12,0,0,0,1
0,0.650447268,34,0,0.438391699,2312,10,0,0,0,0
0,0.843003568,57,0,0.892355694,7050,11,0,3,0,3
0,0.861209964,40,0,0.146308949,6000,3,0,0,0,1
0,0.599810718,82,0,0.808708066,1400,12,0,0,0,0
0,0.181479417,34,0,4335,NA,5,0,2,0,0
0,0.37413007,64,1,0.474262869,2000,6,0,0,0,1
0,0.122840654,69,0,1113,NA,11,0,1,0,0
0,0.008781144,55,0,0.005433601,4600,4,0,0,0,0
0,0.514372993,67,0,0.235079343,7120,6,0,1,0,0
0,0.048073184,47,0,0.354291657,12500,6,0,2,0,4
0,0,47,0,0.219192091,5866,19,0,3,0,3
0,0.086235823,29,0,0.039981826,2200,5,0,0,0,0
0,0.035742673,74,0,1626,NA,10,0,1,0,NA
0,0.487265393,64,0,0.277674935,2700,12,0,0,0,0
0,0.075979182,65,0,0.859627929,4138,9,0,1,0,0
0,0.024953533,81,0,0.665793859,4200,16,0,2,0,0
0,0.096221621,77,0,35,0,2,0,0,0,0
0,0.195943805,64,0,2131,NA,5,0,1,0,0
0,0.960168326,53,8,0.497947584,9500,10,2,2,2,1
0,0.043349437,64,1,0.342299578,7583,11,0,3,0,0
0,0,60,0,0,NA,2,0,0,0,NA
0,0.018265099,55,0,0.012643379,7671,6,0,1,0,0
0,0.045497156,51,1,0.331181004,4800,9,0,1,0,3
0,0.002799583,68,0,1.388221154,1663,14,0,6,0,0
0,0.01061305,74,0,0.060411311,10113,9,0,0,0,0
0,0.056915848,56,0,0.328213743,12500,21,0,2,0,1
0,0.048947719,48,0,15,NA,3,0,0,0,0
0,0.903202189,65,1,0.371313427,5458,10,0,1,0,0
0,0,52,0,0.429585616,12958,10,0,3,0,1
0,0.266365334,42,0,0.213439328,20000,15,0,3,0,4
0,0.008930256,50,0,2712,NA,6,0,2,0,1
0,0.941424951,63,0,0.141033823,4700,4,0,0,0,0
0,0.25709582,44,0,0.073026485,23333,4,0,1,0,3
0,0.19974402,57,0,0.459599028,6583,7,0,1,0,0
0,0.381460996,47,0,0.29318542,3154,7,0,0,0,0
0,0.900129622,59,0,0.534554538,1200,7,0,0,0,0
0,0.443656933,43,0,0.589345172,5405,14,0,2,0,2
0,0.142444145,58,0,1428,NA,12,0,1,0,0
0,0,47,0,0.055993001,8000,4,0,0,0,2
0,0.053379877,70,0,0.215928024,3000,4,0,1,0,0
0,0.498106464,44,1,0.134220864,4581,6,0,0,0,1
0,0.037588497,43,0,0.167287978,2145,6,0,0,0,0
0,0.741179831,38,0,0.048407245,3201,2,0,0,1,2
0,0.208448967,65,0,0.459816074,2500,5,0,0,0,0
0,0.874293499,46,0,0.803725579,2200,3,0,0,0,3
0,6.33174e-4,48,0,0,6083,6,0,0,0,0
0,0.042868025,49,0,0.288966725,2283,14,0,2,0,1
0,0.025831794,63,0,0.017048795,1700,4,0,0,0,0
0,0.056608122,59,0,0.013312451,7661,4,0,0,0,0
0,0.036764653,60,0,0.269578791,41000,11,0,2,0,0
0,0.037289521,64,0,0.352743956,11333,13,0,2,0,0
0,0.483899535,58,0,0.157024793,3750,8,0,0,0,0
0,0.054495459,29,0,19,NA,1,0,0,0,NA
0,0.031322378,72,0,0.174117647,3399,7,0,0,0,0
0,0.149619953,58,0,0.101877569,9000,7,0,0,0,0
0,0.632132551,59,0,0.669278573,3700,13,0,1,0,0
0,0.907454627,49,0,0.212526134,11000,5,0,1,0,3
0,0.012624003,59,0,959,NA,10,0,1,0,0
0,0.004232067,66,0,716,NA,12,0,1,0,0
0,0.039248365,62,0,0.177582242,10000,8,0,1,0,0
0,0.9999999,30,0,0.110195175,8248,12,0,1,0,3
0,0.132254407,47,0,2528,NA,4,0,1,0,0
0,0,27,0,334,NA,2,0,0,0,0
0,0.015993395,48,0,0.544892279,9700,7,0,3,0,4
0,0.367705169,46,0,1142,NA,12,0,1,0,0
0,0.058806934,55,0,1243,NA,12,0,1,0,0
0,0.017678274,40,0,0.854715095,3000,17,0,3,0,0
0,0.396622015,69,2,0.417177914,2770,4,0,1,0,1
0,0.151884812,73,0,0.024487756,2000,4,0,0,0,0
0,0.228109059,64,0,0.111087844,9550,8,0,0,0,0
0,0.018590711,63,0,0.327255727,12833,15,0,2,0,1
0,0.204173477,63,0,2986,NA,12,0,1,0,0
0,0.9999999,45,0,0.144555344,8916,1,0,1,0,2
0,0.018940731,50,0,0.164303245,7333,9,0,2,0,0
0,0,83,1,0,2500,9,0,0,0,0
0,0.054811915,47,0,0.171767645,1600,4,0,0,0,0
0,0.096565517,49,2,2577,NA,9,1,2,0,1
0,0.844894634,42,2,0.379853095,16200,16,0,3,0,1
0,0,44,0,0.699520457,9800,9,0,2,0,3
0,0.821720764,43,4,0.479845211,3100,5,0,1,0,1
0,0.9999999,28,0,0.189873418,1500,1,0,0,0,0
0,0.560351134,29,1,0.161693936,3116,4,0,0,0,0
0,0.014676108,79,0,0.060745278,3917,14,0,0,0,0
0,0.075553584,57,1,0.363174093,7472,14,0,1,0,1
0,0.025626326,68,0,0.272539573,2905,11,0,0,0,0
0,0.063028192,71,0,0.009117551,3070,5,0,0,0,0
0,0.039832184,59,0,0.228236235,7500,5,0,1,0,1
0,0.978185784,39,2,0.416253399,6250,4,0,1,0,3
0,0.135793295,52,2,0.247660187,8333,12,0,2,0,0
0,0.018170178,60,0,0.491523546,9024,5,0,2,0,1
0,0.008747266,21,0,0,0,2,0,0,0,0
0,0.424372853,45,0,0.228204451,11366,6,0,1,0,1
0,0.108317367,41,0,4060,NA,22,0,2,0,0
0,0.052719704,72,0,0.571428571,10177,8,0,2,0,0
0,0.013838893,27,0,0.32820907,1300,4,0,0,0,0
0,0.049073148,33,0,0.030295914,8515,5,0,0,0,0
0,0.206119461,59,0,0.187291713,4500,6,0,1,0,0
0,0.066819182,55,0,0.247500163,15300,8,0,1,0,2
0,0.05821486,44,0,0.159784946,9299,4,0,1,0,0
0,0.003406779,88,0,9.998e-4,5000,4,0,0,0,0
0,0.040411538,67,0,0.498289924,3800,9,0,2,0,0
0,0.9999999,39,0,3061,NA,7,0,2,0,0
0,0.031789871,43,0,0.444923289,5800,12,0,2,0,3
0,0.031663463,59,0,0.383434488,2800,8,0,1,0,0
0,0.938106189,46,1,0.215464089,6000,11,0,0,0,2
0,0.351197756,27,1,0.063261225,5500,8,0,0,0,0
0,0.077881006,63,0,0.256037198,6666,18,0,1,0,0
0,0.058679947,54,0,3281,NA,6,0,2,0,0
0,0,63,0,0,NA,5,0,0,0,0
0,0.612077584,26,0,0.215892054,2000,6,0,0,0,1
0,0.9999999,42,0,0.164708823,4000,1,0,0,0,0
0,0.122990611,51,0,2174,NA,8,0,1,0,1
0,0.061848208,57,0,0.007204761,9576,9,0,0,0,0
0,0.256793943,47,0,4267,NA,5,0,2,0,5
0,0.018408751,50,0,0.17640642,6416,4,0,1,0,2
0,0.495615298,60,1,0.026269459,21583,3,0,0,0,1
0,0,65,1,0.28884652,4195,18,0,1,0,0
0,0.152289603,39,0,0.532914838,18000,20,0,5,0,1
0,0.011004749,79,0,1842,NA,5,0,1,0,0
0,0.126554333,47,1,0.37584672,5166,11,0,2,0,0
0,0.9999999,44,0,0,1200,0,0,0,0,1
0,0.337813073,46,1,0.227529998,8833,9,0,1,1,1
0,0.593852485,27,0,0.20399875,3200,5,0,0,0,0
0,0.407999623,47,0,0.3101988,8500,9,0,1,1,1
0,0.075761505,31,0,0.131443299,7371,4,0,1,0,0
0,0.041465733,82,0,0.236075297,23267,13,0,4,0,0
0,0,54,0,2045,NA,5,0,1,0,3
0,0.029414372,62,0,0.591963493,7888,15,0,2,0,0
0,0.154100063,61,0,0.282318546,7866,23,0,1,0,2
0,0.041646063,67,0,0.0059985,4000,13,0,0,0,0
0,0.418050604,25,1,0.259389671,2555,5,0,0,0,0
0,0.014022029,65,0,1795,NA,9,0,1,0,NA
0,0.230647446,51,0,0.101816364,6000,4,0,1,0,0
0,0,41,0,2643,NA,5,0,1,0,0
0,0.022165103,58,2,0.226396917,9341,13,0,1,0,1
0,0.331410441,60,0,102,NA,2,0,0,0,0
0,0.179705074,33,0,0.757874016,1015,6,0,0,0,0
0,0.008287427,55,0,0.115171335,7032,8,0,1,0,0
0,0.267408112,40,0,707,NA,7,0,0,0,3
0,0.024867753,45,0,0.900860118,2208,14,0,2,0,3
0,0.980403919,32,0,0.203389831,2300,4,0,0,0,0
0,0,50,0,0.44263934,4000,9,0,2,0,0
0,0.312468753,59,0,0.253402838,3452,8,0,1,1,0
0,0.048950317,56,0,0.167341109,4200,7,0,1,0,0
0,0.9999999,38,0,0.056448598,2674,0,0,0,0,1
0,0,87,0,0.203631011,2037,5,0,0,0,0
0,0.530889516,51,0,0.219890055,2000,7,0,0,0,1
0,0.010856828,61,0,0.00839916,10000,13,0,0,0,0
0,0.237985126,40,0,0.077802129,6387,2,0,0,0,0
0,0.197902639,37,0,452,NA,3,0,0,0,NA
0,0.570132436,55,0,0.65065779,6308,7,0,2,0,0
0,0.063430469,43,0,0.4,5829,8,0,1,0,3
0,0.951699739,28,1,0.185968284,4161,6,1,0,1,0
0,0.380058212,73,0,0.465818363,4007,18,0,1,0,0
0,0.496633991,36,1,0.562730627,4335,11,0,1,0,2
0,0.003999907,77,0,0.536185526,2500,10,0,2,0,0
0,0.451235911,51,0,3327,NA,8,0,1,0,0
0,0.164427365,46,0,0.278321822,9700,10,0,2,0,1
0,0.027215367,89,0,0.007367313,6650,7,0,0,0,0
0,0.302408777,37,0,0.15064758,7334,6,0,0,0,0
0,0.16134876,62,0,0.068154257,8245,4,0,0,0,0
0,0.128708433,53,0,0.418624891,4595,18,0,1,0,0
0,0.33257996,43,0,0.538092382,5000,7,0,2,0,2
0,0.02019899,45,0,0.200620476,2900,5,0,1,0,2
0,0.121752228,44,0,0.348941843,6000,5,0,1,0,2
0,0.9999999,28,0,0.014275517,1400,0,0,0,0,0
0,0.544218909,66,0,0.541458369,5800,8,0,2,0,0
0,0.637151936,42,1,1.587930727,5600,20,0,5,0,1
0,0.883178049,31,0,0.207646777,6250,4,0,0,0,0
0,0.096601031,46,0,724,NA,4,0,1,0,2
0,0.033559361,47,0,0.300197128,3550,11,0,1,0,0
0,0.12216641,59,1,0.148442093,3401,8,0,0,0,0
0,0.037744591,51,0,0.124175165,3333,9,0,0,0,3
0,0.005642143,29,0,2,NA,2,0,0,0,0
0,0.9999999,71,0,0,NA,0,0,0,0,NA
0,4.26661e-4,73,1,0.006141428,5698,7,0,0,0,0
0,0.157148571,56,0,0.199862509,16000,9,0,2,0,0
0,0.637686659,60,0,0.250328299,12183,9,0,1,0,0
0,0.957007165,47,2,0.911681386,6000,12,0,3,0,1
0,0.977012706,48,0,0.5766799,6800,12,0,2,0,3
0,0.190305402,31,0,0.52424081,1876,6,0,0,1,0
0,0.224815543,62,0,483,NA,12,0,0,0,0
0,0.01585557,64,0,0.112411607,4100,10,0,1,0,0
0,0.00440507,76,0,0.006170599,2754,14,0,0,0,0
0,0.165611463,30,0,0.388585307,3293,4,0,2,0,1
0,0.589089793,35,0,0.421426619,3658,6,0,0,0,1
0,0,59,0,0.177930747,4793,5,0,1,0,1
0,0.102825131,34,0,0.380082656,7500,8,0,1,0,1
0,0.9999999,63,1,0,3372,0,0,0,0,0
0,0.066750568,66,0,0.274023126,10031,14,0,2,0,0
0,0.047031766,40,0,0.24175165,8334,6,0,1,0,0
0,9.4283e-4,61,0,71,NA,6,0,0,0,NA
0,0.369418721,41,0,0.247053541,8908,11,0,2,0,1
0,0.025136125,38,0,0.42433936,7189,6,0,2,0,0
0,0.002808391,29,0,5.21648e-4,1916,7,0,0,0,0
0,0.126597721,70,0,0.35882194,3700,11,0,1,0,0
0,0.135636225,47,0,0.075425364,5700,10,0,0,0,0
0,0.017191572,38,0,0.542614346,4000,7,0,3,0,3
0,0.008292926,66,0,0.451910652,5416,13,0,3,0,1
0,0,55,0,0.823529412,50,4,0,0,0,3
0,0,59,0,151,NA,3,0,0,0,0
0,0.06491816,73,0,0.011498084,6000,5,0,0,0,1
0,0.53387729,43,0,0.450186027,7256,12,0,2,0,2
0,0.138913913,42,0,0.391638545,5333,7,0,1,0,2
0,0,88,0,0,3811,1,0,0,0,0
0,0.402280754,59,0,0.183446357,5750,8,0,0,0,1
0,0.050983006,29,0,0.168898411,5600,2,0,1,0,0
0,0.03130344,46,0,0.010197578,3137,3,0,0,0,0
0,0.375423103,55,2,0.139119336,4700,5,0,0,1,0
0,0.525737661,36,0,881,NA,8,0,0,0,0
0,0.140036594,45,2,0.028564206,3955,7,0,0,1,1
0,0.058890147,36,0,0.160453044,4237,14,0,0,0,0
0,0.023953174,52,0,1.920087747,3190,19,0,3,0,0
0,0.9999999,55,0,0.5152,1874,2,0,0,0,0
0,0.712657469,36,0,0.217106984,3822,8,0,0,0,0
0,0.02138596,42,0,0.293254042,5380,11,0,1,0,1
0,0.9999999,49,0,0.002110447,5685,10,0,0,0,3
0,0.237196875,34,1,0.345251826,2600,8,0,0,0,0
0,0.006242119,62,0,1070,NA,12,0,1,0,0
0,0,51,0,0.407527198,3400,5,0,1,0,2
0,0.015714005,44,0,0.265779093,6083,8,0,1,0,0
0,0,70,0,97,NA,7,0,0,0,NA
0,0.072462827,65,0,0.404397069,1500,16,0,2,0,0
0,0.087738958,66,1,0.344814534,7925,13,0,2,0,1
0,0,60,0,8,NA,3,0,0,0,0
0,0.9999999,49,0,2274,NA,4,0,1,1,0
0,0.128915505,41,0,0.32372343,4092,14,0,1,0,0
0,0.033196177,82,0,66,NA,7,0,0,0,0
0,0.982225514,52,0,0.804941482,3075,8,0,2,0,1
0,0.471376431,40,0,0.324344731,9270,7,0,1,0,3
0,0.24773003,54,0,0.441111778,5000,7,0,2,0,2
0,0.295282538,55,0,0.223342133,12500,6,0,2,0,3
0,0.085248579,67,0,0.87137029,4166,9,0,1,0,0
0,0.589725004,58,0,0.145396328,15302,5,0,1,0,2
0,0.028043911,62,0,312,NA,15,0,0,0,0
0,0.170235836,57,0,0.130234791,25000,5,0,1,0,1
0,0.250020236,48,0,0.181818182,6500,12,0,0,0,1
0,0.239735812,45,0,0.73225917,5833,9,0,1,0,0
0,0,40,0,0,8917,1,0,0,0,0
0,0.704432523,39,0,0.764723558,6655,12,0,3,0,2
0,0.286935653,55,0,0.221151154,25000,4,0,2,0,2
0,0.050248744,60,0,0.219608659,14411,7,0,2,0,1
0,0.513064699,26,0,0.104767425,6900,5,0,0,0,0
0,0,51,0,0,5053,2,0,0,0,0
0,0.473664098,55,0,0.35416146,4000,9,0,1,0,2
0,0.029656136,77,0,0.196850394,2920,13,0,0,0,0
0,0.060448993,65,0,0.01089039,9916,6,0,0,0,0
0,0.001679601,79,0,0.007569386,3566,7,0,0,0,1
0,0.099529797,76,0,0.204909119,6436,5,0,1,0,0
0,0,31,0,0.067808398,11502,4,0,1,0,0
0,0.073913587,45,0,2035,NA,8,0,1,0,0
0,0.34385893,54,0,4186,NA,13,0,2,0,0
0,0.042546655,49,0,0.415388754,11150,11,0,3,0,0
0,0.075889935,58,0,3.2578125,895,9,0,2,0,0
0,0.449883786,65,0,4098,NA,9,0,1,0,0
0,0.684103057,35,0,0.378537106,5618,12,0,0,0,0
0,0,75,0,0.158972958,3660,7,0,1,0,0
0,0.59034279,62,0,0.365862788,18700,17,0,1,0,2
0,0.112353422,28,0,0.026659557,3750,4,0,0,0,0
0,0.009794234,58,0,0.023798191,2100,15,0,0,0,1
0,0.399735505,58,0,1.077584483,5000,13,0,3,0,0
0,0.933648428,61,0,0.392336463,13100,11,0,4,0,1
0,1512,69,0,1612,NA,5,0,2,0,NA
0,0.9999999,38,0,0.002806525,5700,1,1,0,0,0
0,0.038719805,49,0,295,NA,3,0,1,0,2
0,0.443860351,51,0,0.180790226,7693,2,0,1,0,3
0,0.02912249,61,0,33,NA,5,0,0,0,NA
0,0.053695343,42,0,0.106091465,5400,5,0,0,0,0
0,0.19543668,51,0,0.041739565,4000,3,0,0,0,0
0,0.029519453,42,1,0.305538723,8250,13,0,1,0,1
0,0.450183272,45,0,0.128450337,4600,2,0,1,0,2
0,0.027806289,38,0,2283,NA,5,0,1,0,NA
0,0.66844744,46,0,0.670443941,7500,8,0,3,0,4
0,0.254717386,55,1,0.32068654,3320,15,0,1,0,2
0,0,59,0,0.141309091,13749,7,0,1,0,2
0,0.533046854,71,0,0.512720809,9000,13,0,1,0,0
0,0.112068246,76,0,694,NA,16,0,0,0,0
0,0.006538378,70,0,0.163235076,6750,12,0,1,0,0
0,0.885662637,49,3,0.115661207,5005,5,2,0,0,0
0,0.057312102,74,0,0.149411508,9175,6,0,1,0,0
0,0.266287209,45,0,0.025956547,5200,7,0,0,0,0
0,0.327522262,64,0,0.661977658,9667,18,0,1,0,3
0,0.136399477,60,0,2762,NA,15,0,1,0,0
